,date,well_name,on_str_hrs,bottom_hole_psi,downhole_temp,Annulus_p,choke_size,whp,wht,date_conv,oil_stb,form_gas_mscf,total_gas_mscf,water_bbl
3201,31-Aug-15,Well_#9,23.08,2034.0,156.467,131.194,89.85743,76.291,83.667,2015-08-31,499.0,537.0,775.0,1797.0
3202,01-Sep-15,Well_#9,24.0,2033.0,157.619,447.421,100.0,72.99,89.308,2015-09-01,470.0,469.0,678.0,1224.0
3203,02-Sep-15,Well_#9,24.0,2034.0,156.419,451.598,100.0,73.633,88.656,2015-09-02,443.0,422.0,609.0,1125.0
3204,03-Sep-15,Well_#9,24.0,2028.0,153.939,455.647,100.0,75.903,88.621,2015-09-03,430.0,422.0,609.0,1138.0
3205,04-Sep-15,Well_#9,24.0,2027.0,155.774,459.111,100.0,74.5,88.925,2015-09-04,413.0,398.0,576.0,1181.0
3206,05-Sep-15,Well_#9,24.0,2017.0,154.955,456.468,100.0,73.308,88.097,2015-09-05,430.0,404.0,582.0,1241.0
3207,06-Sep-15,Well_#9,24.0,2017.0,159.504,458.126,100.0,73.053,88.597,2015-09-06,416.0,387.0,560.0,1132.0
3208,07-Sep-15,Well_#9,24.0,2030.0,156.519,460.383,100.0,72.874,88.96,2015-09-07,412.0,383.0,554.0,1184.0
3209,08-Sep-15,Well_#9,24.0,2006.0,159.845,460.602,100.0,72.767,89.162,2015-09-08,410.0,381.0,550.0,1204.0
3210,09-Sep-15,Well_#9,24.0,2016.0,156.037,465.202,100.0,72.849,89.363,2015-09-09,409.0,380.0,549.0,1207.0
3211,10-Sep-15,Well_#9,24.0,1987.0,156.098,461.823,100.0,73.269,89.055,2015-09-10,409.0,379.0,547.0,1233.0
3212,11-Sep-15,Well_#9,24.0,2007.0,156.749,456.438,100.0,73.588,87.98,2015-09-11,409.0,383.0,553.0,1233.0
3213,12-Sep-15,Well_#9,24.0,1985.0,157.365,452.868,100.0,73.71,87.21,2015-09-12,415.0,382.0,552.0,1221.0
3214,13-Sep-15,Well_#9,24.0,1999.0,157.998,453.351,100.0,73.445,88.251,2015-09-13,412.0,378.0,546.0,1223.0
3215,14-Sep-15,Well_#9,24.0,2000.0,159.438,449.185,100.0,73.433,87.899,2015-09-14,401.0,373.0,539.0,1218.0
3216,15-Sep-15,Well_#9,24.0,1987.0,155.196,450.093,100.0,73.484,88.513,2015-09-15,415.0,382.0,551.0,1212.0
3217,16-Sep-15,Well_#9,24.0,1983.0,158.096,449.715,100.0,73.308,88.929,2015-09-16,419.0,383.0,554.0,1208.0
3218,17-Sep-15,Well_#9,24.0,1973.0,155.32,445.709,100.0,72.906,89.018,2015-09-17,415.0,383.0,553.0,1216.0
3219,18-Sep-15,Well_#9,24.0,1984.0,153.9,443.81,100.0,72.822,89.127,2015-09-18,431.0,392.0,566.0,1134.0
3220,19-Sep-15,Well_#9,24.0,1983.0,158.912,443.212,100.0,72.932,89.218,2015-09-19,419.0,379.0,548.0,1111.0
3221,20-Sep-15,Well_#9,24.0,1984.0,154.303,445.633,100.0,73.157,89.335,2015-09-20,402.0,375.0,541.0,1053.0
3222,21-Sep-15,Well_#9,24.0,1988.0,157.462,442.142,100.0,73.34,88.95,2015-09-21,424.0,397.0,574.0,1091.0
3223,22-Sep-15,Well_#9,23.32,1974.0,155.236,412.932,68.64707,87.135,83.292,2015-09-22,351.0,340.0,491.0,910.0
3224,23-Sep-15,Well_#9,24.0,1978.0,154.903,441.427,99.99819,73.941,88.87,2015-09-23,427.0,400.0,577.0,1176.0
3225,24-Sep-15,Well_#9,24.0,1992.0,155.244,438.356,100.0,74.669,87.509,2015-09-24,426.0,399.0,576.0,1194.0
3226,25-Sep-15,Well_#9,24.0,1968.0,159.846,435.469,100.0,74.259,88.001,2015-09-25,424.0,401.0,580.0,1196.0
3227,26-Sep-15,Well_#9,24.0,1978.0,154.43,439.328,100.0,73.741,88.823,2015-09-26,424.0,398.0,575.0,1191.0
3228,27-Sep-15,Well_#9,24.0,1960.0,156.146,441.26,100.0,74.024,88.82,2015-09-27,419.0,398.0,574.0,1190.0
3229,28-Sep-15,Well_#9,24.0,1979.0,154.666,436.179,100.0,74.756,87.775,2015-09-28,418.0,394.0,570.0,1183.0
3230,29-Sep-15,Well_#9,24.0,1975.0,154.125,433.153,97.91667,74.626,86.847,2015-09-29,416.0,394.0,569.0,1131.0
3231,30-Sep-15,Well_#9,24.0,1971.0,158.18,436.215,97.91667,73.921,87.808,2015-09-30,386.0,363.0,525.0,1106.0
3232,01-Oct-15,Well_#9,24.0,1951.0,154.475,437.112,100.0,71.526,88.537,2015-10-01,392.0,370.0,534.0,1142.0
3233,02-Oct-15,Well_#9,24.0,1964.0,159.341,439.751,100.0,66.415,89.496,2015-10-02,408.0,385.0,556.0,1176.0
3234,03-Oct-15,Well_#9,24.0,1967.0,159.75,440.608,100.0,66.517,89.412,2015-10-03,404.0,382.0,552.0,1210.0
3235,04-Oct-15,Well_#9,24.0,1940.0,158.74,443.736,97.91667,66.157,90.043,2015-10-04,403.0,378.0,546.0,1195.0
3236,05-Oct-15,Well_#9,24.0,1939.0,158.431,438.762,100.0,66.912,88.694,2015-10-05,400.0,379.0,547.0,1204.0
3237,06-Oct-15,Well_#9,24.0,1971.0,154.685,431.549,100.0,67.374,86.382,2015-10-06,397.0,377.0,544.0,1202.0
3238,07-Oct-15,Well_#9,24.0,1970.0,159.135,429.273,100.0,67.466,85.908,2015-10-07,399.0,375.0,543.0,1195.0
3239,08-Oct-15,Well_#9,24.0,1936.0,154.52,432.008,100.0,66.624,87.534,2015-10-08,394.0,374.0,539.0,1193.0
3240,09-Oct-15,Well_#9,24.0,1930.0,156.498,442.16,100.0,65.778,89.595,2015-10-09,400.0,375.0,543.0,1210.0
3241,10-Oct-15,Well_#9,24.0,1965.0,155.956,439.469,100.0,66.441,89.356,2015-10-10,399.0,375.0,541.0,1219.0
3242,11-Oct-15,Well_#9,24.0,1932.0,155.911,434.488,100.0,67.115,88.507,2015-10-11,400.0,376.0,543.0,1217.0
3243,12-Oct-15,Well_#9,24.0,1938.0,158.229,434.212,100.0,67.245,88.213,2015-10-12,396.0,375.0,541.0,1219.0
3244,13-Oct-15,Well_#9,23.17,1925.0,157.205,433.696,90.67177,70.16,87.662,2015-10-13,348.0,332.0,480.0,1187.0
3245,14-Oct-15,Well_#9,24.0,1939.0,157.599,438.931,100.0,68.528,88.377,2015-10-14,387.0,361.0,522.0,1234.0
3246,15-Oct-15,Well_#9,24.0,1925.0,156.518,435.293,100.0,71.127,87.893,2015-10-15,386.0,366.0,529.0,1216.0
3247,16-Oct-15,Well_#9,24.0,1925.0,156.804,439.982,100.0,66.186,89.565,2015-10-16,397.0,372.0,537.0,1278.0
3248,17-Oct-15,Well_#9,24.0,1921.0,159.29,436.275,100.0,66.048,89.831,2015-10-17,393.0,366.0,529.0,1249.0
3249,18-Oct-15,Well_#9,24.0,1932.0,159.36,436.732,100.0,65.748,89.941,2015-10-18,394.0,364.0,526.0,1241.0
3250,19-Oct-15,Well_#9,24.0,1931.0,159.489,435.794,100.0,66.316,89.682,2015-10-19,382.0,356.0,514.0,1221.0
3251,20-Oct-15,Well_#9,24.0,1946.0,154.848,432.291,100.0,66.762,89.196,2015-10-20,383.0,357.0,515.0,1185.0
3252,21-Oct-15,Well_#9,24.0,1934.0,155.52,428.456,100.0,67.045,87.77,2015-10-21,380.0,353.0,511.0,1210.0
3253,22-Oct-15,Well_#9,24.0,1927.0,158.439,538.683,100.0,66.875,87.339,2015-10-22,380.0,353.0,509.0,1150.0
3254,23-Oct-15,Well_#9,24.0,1919.0,153.911,726.133,100.0,66.618,88.004,2015-10-23,375.0,351.0,507.0,1182.0
3255,24-Oct-15,Well_#9,24.0,1920.0,158.317,722.325,99.94536,67.343,87.753,2015-10-24,371.0,348.0,503.0,1268.0
3256,25-Oct-15,Well_#9,24.0,1908.0,158.993,722.315,100.0,66.865,88.085,2015-10-25,392.0,364.0,525.0,1274.0
3257,26-Oct-15,Well_#9,24.0,1915.0,153.765,724.183,100.0,66.816,88.032,2015-10-26,343.0,349.0,504.0,1264.0
3258,27-Oct-15,Well_#9,24.0,1895.0,156.212,727.705,100.0,66.821,88.776,2015-10-27,342.0,348.0,503.0,1277.0
3259,28-Oct-15,Well_#9,24.0,1896.0,159.693,725.284,100.0,67.859,87.547,2015-10-28,372.0,371.0,536.0,1345.0
3260,29-Oct-15,Well_#9,19.5,1922.0,158.955,710.594,77.57303,73.992,85.118,2015-10-29,317.0,302.0,437.0,1180.0
3261,30-Oct-15,Well_#9,24.0,1923.0,158.255,708.733,89.98931,74.762,87.144,2015-10-30,365.0,356.0,513.0,1325.0
3262,31-Oct-15,Well_#9,24.0,1916.0,157.422,729.952,99.99895,67.876,88.674,2015-10-31,390.0,415.0,600.0,1483.0
3263,01-Nov-15,Well_#9,24.0,1899.0,154.418,735.185,100.0,67.835,88.977,2015-11-01,393.0,413.0,596.0,1422.0
3264,02-Nov-15,Well_#9,23.5,1891.0,157.825,731.816,94.02166,70.69,87.953,2015-11-02,375.0,392.0,567.0,1187.0
3265,03-Nov-15,Well_#9,24.0,1916.0,154.254,735.598,99.99372,69.327,88.483,2015-11-03,377.0,363.0,524.0,1199.0
3266,04-Nov-15,Well_#9,24.0,1885.0,157.45,734.339,100.0,69.823,89.082,2015-11-04,390.0,367.0,530.0,1208.0
3267,05-Nov-15,Well_#9,24.0,1905.0,154.759,724.55,100.0,70.566,88.59,2015-11-05,395.0,368.0,531.0,1239.0
3268,06-Nov-15,Well_#9,24.0,1897.0,157.895,718.743,100.0,68.829,88.713,2015-11-06,364.0,345.0,499.0,1253.0
3269,07-Nov-15,Well_#9,24.0,1880.0,159.854,716.352,100.0,68.273,88.563,2015-11-07,358.0,341.0,493.0,1248.0
3270,08-Nov-15,Well_#9,24.0,1883.0,155.802,710.226,100.0,68.599,87.515,2015-11-08,348.0,333.0,480.0,1264.0
3271,09-Nov-15,Well_#9,24.0,1905.0,157.13,706.67,100.0,68.606,86.72,2015-11-09,322.0,307.0,444.0,1256.0
3272,10-Nov-15,Well_#9,24.0,1891.0,157.105,713.889,100.0,67.871,88.268,2015-11-10,319.0,306.0,441.0,1270.0
3273,11-Nov-15,Well_#9,24.0,1890.0,156.661,718.508,100.0,66.302,88.311,2015-11-11,336.0,316.0,458.0,1306.0
3274,12-Nov-15,Well_#9,24.0,1886.0,155.24,715.771,100.0,66.587,87.791,2015-11-12,393.0,373.0,538.0,1323.0
3275,13-Nov-15,Well_#9,24.0,1880.0,159.358,714.723,100.0,67.266,87.359,2015-11-13,391.0,371.0,536.0,1309.0
3276,14-Nov-15,Well_#9,24.0,1870.0,155.25,715.45,100.0,66.082,88.72,2015-11-14,400.0,379.0,548.0,1327.0
3277,15-Nov-15,Well_#9,24.0,1870.0,156.856,726.47,100.0,66.388,89.691,2015-11-15,401.0,376.0,542.0,1405.0
3278,16-Nov-15,Well_#9,24.0,1863.0,157.798,716.348,97.91667,67.836,87.543,2015-11-16,401.0,375.0,543.0,1326.0
3279,17-Nov-15,Well_#9,24.0,1861.0,155.958,714.879,100.0,67.744,87.034,2015-11-17,399.0,374.0,539.0,1279.0
3280,18-Nov-15,Well_#9,24.0,1853.0,155.331,719.836,100.0,66.282,89.367,2015-11-18,394.0,379.0,548.0,1281.0
3281,19-Nov-15,Well_#9,24.0,1850.0,159.47,718.599,100.0,65.5,89.673,2015-11-19,407.0,390.0,563.0,1285.0
3282,20-Nov-15,Well_#9,24.0,1855.0,157.487,713.896,100.0,67.548,88.793,2015-11-20,389.0,373.0,538.0,1258.0
3283,21-Nov-15,Well_#9,24.0,1879.0,156.313,704.608,100.0,69.456,88.472,2015-11-21,400.0,381.0,552.0,1231.0
3284,22-Nov-15,Well_#9,24.0,1855.0,158.914,706.655,100.0,69.672,88.792,2015-11-22,389.0,370.0,534.0,1251.0
3285,23-Nov-15,Well_#9,24.0,1849.0,159.357,706.238,100.0,69.95,87.734,2015-11-23,390.0,369.0,533.0,1255.0
3286,24-Nov-15,Well_#9,24.0,1855.0,157.04,703.79,100.0,69.544,88.428,2015-11-24,387.0,364.0,525.0,1203.0
3287,25-Nov-15,Well_#9,24.0,1870.0,157.763,699.724,100.0,69.614,88.364,2015-11-25,383.0,360.0,521.0,1188.0
3288,26-Nov-15,Well_#9,24.0,1862.0,155.141,699.802,100.0,69.823,87.393,2015-11-26,380.0,360.0,519.0,1200.0
3289,27-Nov-15,Well_#9,24.0,1846.0,154.246,695.865,100.0,70.302,86.81,2015-11-27,377.0,354.0,511.0,1182.0
3290,28-Nov-15,Well_#9,24.0,1854.0,155.301,691.992,100.0,70.147,86.826,2015-11-28,374.0,356.0,515.0,1176.0
3291,29-Nov-15,Well_#9,24.0,1839.0,154.694,688.63,100.0,69.894,87.162,2015-11-29,370.0,350.0,505.0,1173.0
3292,30-Nov-15,Well_#9,24.0,1842.0,153.76,687.704,100.0,69.3,87.781,2015-11-30,367.0,347.0,501.0,1158.0
3293,01-Dec-15,Well_#9,24.0,1850.0,158.658,690.247,100.0,69.577,87.862,2015-12-01,362.0,343.0,497.0,1146.0
3294,02-Dec-15,Well_#9,24.0,1827.0,157.107,687.121,100.0,70.373,86.295,2015-12-02,360.0,340.0,491.0,1143.0
3295,03-Dec-15,Well_#9,24.0,1849.0,158.828,689.203,100.0,70.184,87.608,2015-12-03,362.0,342.0,494.0,1149.0
3296,04-Dec-15,Well_#9,24.0,1842.0,158.66,687.637,100.0,68.573,87.105,2015-12-04,355.0,351.0,507.0,1186.0
3297,05-Dec-15,Well_#9,24.0,1842.0,159.342,688.214,100.0,69.107,85.87,2015-12-05,371.0,355.0,513.0,1214.0
3298,06-Dec-15,Well_#9,24.0,1822.0,155.047,691.345,100.0,68.499,87.979,2015-12-06,366.0,350.0,504.0,1239.0
3299,07-Dec-15,Well_#9,24.0,1817.0,159.365,697.29,100.0,69.079,88.345,2015-12-07,369.0,353.0,511.0,1257.0
3300,08-Dec-15,Well_#9,24.0,1836.0,155.432,696.278,100.0,70.358,87.222,2015-12-08,368.0,352.0,508.0,1262.0
3301,09-Dec-15,Well_#9,11.33,1818.0,159.385,689.725,65.08566,69.846,86.712,2015-12-09,155.0,150.0,217.0,681.0
3302,10-Dec-15,Well_#9,24.0,1823.0,156.431,699.183,100.0,67.988,86.542,2015-12-10,414.0,387.0,559.0,1511.0
3303,11-Dec-15,Well_#9,24.0,1833.0,159.867,703.563,100.0,67.741,88.235,2015-12-11,385.0,364.0,525.0,1325.0
3304,12-Dec-15,Well_#9,24.0,1821.0,157.307,705.588,100.0,67.422,89.175,2015-12-12,377.0,355.0,514.0,1240.0
3305,13-Dec-15,Well_#9,24.0,1824.0,155.445,704.363,100.0,67.331,89.08,2015-12-13,372.0,349.0,504.0,1216.0
3306,14-Dec-15,Well_#9,24.0,1833.0,156.03,701.761,100.0,67.682,88.062,2015-12-14,369.0,348.0,502.0,1216.0
3307,15-Dec-15,Well_#9,24.0,1804.0,154.709,696.944,100.0,67.512,87.518,2015-12-15,366.0,344.0,497.0,1255.0
3308,16-Dec-15,Well_#9,24.0,1807.0,159.865,692.659,100.0,67.559,87.529,2015-12-16,362.0,342.0,494.0,1245.0
3309,17-Dec-15,Well_#9,24.0,1793.0,155.775,694.857,100.0,67.507,87.103,2015-12-17,365.0,343.0,495.0,1244.0
3310,18-Dec-15,Well_#9,24.0,1824.0,155.149,691.515,100.0,67.589,86.208,2015-12-18,359.0,339.0,490.0,1246.0
3311,19-Dec-15,Well_#9,24.0,1790.0,155.27,689.727,100.0,67.385,86.631,2015-12-19,356.0,336.0,485.0,1225.0
3312,20-Dec-15,Well_#9,24.0,1789.0,155.941,687.359,100.0,67.277,86.265,2015-12-20,351.0,332.0,481.0,1219.0
3313,21-Dec-15,Well_#9,24.0,1797.0,159.823,684.083,100.0,67.218,85.931,2015-12-21,350.0,330.0,476.0,1210.0
3314,22-Dec-15,Well_#9,24.0,1812.0,154.276,683.69,100.0,67.183,86.511,2015-12-22,345.0,327.0,472.0,1205.0
3315,23-Dec-15,Well_#9,24.0,1795.0,158.754,681.361,97.91667,66.572,85.813,2015-12-23,345.0,328.0,473.0,1215.0
3316,24-Dec-15,Well_#9,24.0,1803.0,156.03,679.975,100.0,66.36,86.08,2015-12-24,342.0,326.0,471.0,1202.0
3317,25-Dec-15,Well_#9,24.0,1779.0,157.341,681.213,100.0,65.732,87.268,2015-12-25,340.0,323.0,467.0,1192.0
3318,26-Dec-15,Well_#9,24.0,1802.0,157.609,679.901,100.0,65.86,87.073,2015-12-26,338.0,322.0,465.0,1194.0
3319,27-Dec-15,Well_#9,24.0,1786.0,155.378,676.426,100.0,66.114,86.706,2015-12-27,330.0,320.0,463.0,1169.0
3320,28-Dec-15,Well_#9,24.0,1788.0,157.175,676.395,97.91667,66.134,86.637,2015-12-28,332.0,318.0,459.0,1181.0
3321,29-Dec-15,Well_#9,24.0,1798.0,153.706,673.286,100.0,66.263,86.198,2015-12-29,331.0,318.0,459.0,1172.0
3322,30-Dec-15,Well_#9,24.0,1801.0,156.405,671.952,100.0,66.437,85.967,2015-12-30,331.0,316.0,457.0,1164.0
3323,31-Dec-15,Well_#9,24.0,1790.0,155.608,674.04,100.0,66.231,86.596,2015-12-31,328.0,315.0,455.0,1165.0
3324,01-Jan-16,Well_#9,24.0,1775.0,159.271,676.802,100.0,65.965,87.334,2016-01-01,327.0,312.0,451.0,1161.0
3325,02-Jan-16,Well_#9,24.0,1778.0,159.931,669.223,100.0,66.802,85.545,2016-01-02,320.0,309.0,445.0,1149.0
3326,03-Jan-16,Well_#9,21.67,1784.0,154.213,615.21,70.95083,94.557,74.083,2016-01-03,225.0,216.0,313.0,845.0
3327,04-Jan-16,Well_#9,24.0,1765.0,159.011,593.234,76.12115,84.138,73.278,2016-01-04,255.0,257.0,371.0,1126.0
3328,05-Jan-16,Well_#9,24.0,1770.0,156.753,667.473,100.0,66.688,85.416,2016-01-05,323.0,324.0,468.0,1256.0
3329,06-Jan-16,Well_#9,24.0,1771.0,159.435,670.713,100.0,66.864,86.173,2016-01-06,319.0,322.0,465.0,1352.0
3330,07-Jan-16,Well_#9,24.0,1765.0,157.185,670.092,100.0,66.812,85.106,2016-01-07,321.0,322.0,466.0,1257.0
3331,08-Jan-16,Well_#9,24.0,1756.0,158.146,675.361,100.0,66.989,86.268,2016-01-08,323.0,321.0,463.0,1277.0
3332,09-Jan-16,Well_#9,24.0,1775.0,154.247,675.895,100.0,67.383,85.369,2016-01-09,324.0,322.0,465.0,1279.0
3333,10-Jan-16,Well_#9,24.0,1779.0,157.151,678.011,100.0,67.428,85.511,2016-01-10,325.0,323.0,467.0,1290.0
3334,11-Jan-16,Well_#9,24.0,1772.0,154.231,685.177,100.0,67.694,87.278,2016-01-11,328.0,326.0,470.0,1295.0
3335,12-Jan-16,Well_#9,24.0,1752.0,154.945,692.527,100.0,67.304,88.492,2016-01-12,330.0,326.0,471.0,1322.0
3336,13-Jan-16,Well_#9,23.33,1747.0,154.667,684.906,90.16816,71.174,87.392,2016-01-13,294.0,292.0,422.0,1295.0
3337,14-Jan-16,Well_#9,24.0,1745.0,157.275,695.001,100.0,68.009,88.217,2016-01-14,333.0,319.0,460.0,1354.0
3338,15-Jan-16,Well_#9,24.0,1754.0,159.382,692.86,100.0,67.173,88.062,2016-01-15,333.0,321.0,465.0,1425.0
3339,16-Jan-16,Well_#9,24.0,1767.0,157.945,689.284,100.0,66.486,88.547,2016-01-16,331.0,319.0,460.0,1358.0
3340,17-Jan-16,Well_#9,24.0,1761.0,155.802,696.968,100.0,66.03,89.085,2016-01-17,328.0,315.0,456.0,1314.0
3341,18-Jan-16,Well_#9,24.0,1745.0,158.638,690.183,100.0,66.565,88.525,2016-01-18,325.0,315.0,454.0,1362.0
3342,19-Jan-16,Well_#9,24.0,1762.0,155.85,686.169,100.0,66.789,88.63,2016-01-19,315.0,303.0,438.0,1370.0
3343,20-Jan-16,Well_#9,20.83,1750.0,154.371,675.29,84.53231,69.845,87.146,2016-01-20,264.0,266.0,385.0,1241.0
3344,21-Jan-16,Well_#9,24.0,1749.0,157.402,681.202,100.0,70.887,87.011,2016-01-21,304.0,293.0,423.0,1348.0
3345,22-Jan-16,Well_#9,24.0,1723.0,155.123,674.014,100.0,70.486,85.547,2016-01-22,290.0,284.0,410.0,1228.0
3346,23-Jan-16,Well_#9,24.0,1739.0,155.917,679.412,100.0,67.917,86.191,2016-01-23,299.0,289.0,417.0,1266.0
3347,24-Jan-16,Well_#9,24.0,1732.0,154.275,683.39,100.0,66.194,87.815,2016-01-24,303.0,291.0,420.0,1262.0
3348,25-Jan-16,Well_#9,22.67,1726.0,154.699,662.054,76.06705,75.226,83.379,2016-01-25,304.0,251.0,362.0,1106.0
3349,26-Jan-16,Well_#9,24.0,1747.0,158.538,640.488,80.90738,76.49,80.091,2016-01-26,272.0,267.0,387.0,1166.0
3350,27-Jan-16,Well_#9,24.0,1714.0,154.262,681.38,100.0,65.453,88.273,2016-01-27,308.0,295.0,426.0,1266.0
3351,28-Jan-16,Well_#9,24.0,1725.0,159.466,673.838,100.0,66.088,86.509,2016-01-28,294.0,285.0,412.0,1258.0
3352,29-Jan-16,Well_#9,24.0,1742.0,153.95,669.396,100.0,66.4,85.481,2016-01-29,295.0,285.0,411.0,1256.0
3353,30-Jan-16,Well_#9,24.0,1727.0,153.752,667.329,100.0,66.335,85.613,2016-01-30,294.0,283.0,409.0,1250.0
3354,31-Jan-16,Well_#9,24.0,1707.0,159.407,672.383,100.0,65.411,87.969,2016-01-31,289.0,279.0,403.0,1236.0
3355,01-Feb-16,Well_#9,24.0,1706.0,159.65,669.653,100.0,66.327,85.885,2016-02-01,287.0,278.0,401.0,1237.0
3356,02-Feb-16,Well_#9,24.0,1726.0,159.101,664.353,100.0,66.371,85.412,2016-02-02,286.0,276.0,400.0,1229.0
3357,03-Feb-16,Well_#9,24.0,1727.0,154.361,666.89,100.0,66.152,87.306,2016-02-03,282.0,275.0,396.0,1214.0
3358,04-Feb-16,Well_#9,23.58,1727.0,157.481,655.666,83.14753,72.205,84.721,2016-02-04,244.0,238.0,344.0,1082.0
3359,05-Feb-16,Well_#9,24.0,1722.0,154.59,666.051,99.95452,66.878,85.39,2016-02-05,288.0,282.0,408.0,1265.0
3360,06-Feb-16,Well_#9,24.0,1705.0,156.698,667.778,100.0,66.231,86.194,2016-02-06,284.0,273.0,394.0,1234.0
3361,07-Feb-16,Well_#9,24.0,1694.0,154.886,664.315,100.0,66.852,84.888,2016-02-07,278.0,273.0,395.0,1225.0
3362,08-Feb-16,Well_#9,24.0,1701.0,154.72,666.591,100.0,66.7,86.135,2016-02-08,276.0,273.0,394.0,1216.0
3363,09-Feb-16,Well_#9,24.0,1690.0,155.106,668.864,100.0,66.872,87.112,2016-02-09,279.0,276.0,398.0,1225.0
3364,10-Feb-16,Well_#9,24.0,1713.0,157.738,670.831,100.0,67.196,87.972,2016-02-10,274.0,265.0,382.0,1202.0
3365,11-Feb-16,Well_#9,24.0,1695.0,156.232,666.074,100.0,68.816,87.087,2016-02-11,279.0,269.0,389.0,1180.0
3366,12-Feb-16,Well_#9,24.0,1699.0,159.911,662.715,100.0,69.54,85.635,2016-02-12,263.0,253.0,365.0,1183.0
3367,13-Feb-16,Well_#9,24.0,1709.0,157.834,668.158,100.0,69.127,87.318,2016-02-13,255.0,246.0,357.0,1182.0
3368,14-Feb-16,Well_#9,24.0,1694.0,157.67,664.656,100.0,69.675,87.031,2016-02-14,260.0,254.0,366.0,1157.0
3369,15-Feb-16,Well_#9,24.0,1702.0,154.531,662.421,100.0,69.31,87.135,2016-02-15,260.0,251.0,363.0,1153.0
3370,16-Feb-16,Well_#9,24.0,1687.0,155.308,658.72,100.0,70.386,84.394,2016-02-16,256.0,250.0,360.0,1148.0
3371,17-Feb-16,Well_#9,24.0,1691.0,156.654,655.818,100.0,70.615,84.205,2016-02-17,256.0,247.0,358.0,1136.0
3372,18-Feb-16,Well_#9,24.0,1702.0,159.069,665.404,100.0,69.734,86.792,2016-02-18,251.0,245.0,354.0,1131.0
3373,19-Feb-16,Well_#9,24.0,1697.0,155.2,659.675,100.0,70.082,84.901,2016-02-19,243.0,237.0,342.0,1152.0
3374,20-Feb-16,Well_#9,24.0,1669.0,155.892,657.786,100.0,68.908,85.986,2016-02-20,251.0,243.0,350.0,1175.0
3375,21-Feb-16,Well_#9,24.0,1671.0,159.8,657.998,100.0,68.923,86.538,2016-02-21,239.0,235.0,341.0,1182.0
3376,22-Feb-16,Well_#9,24.0,1692.0,158.146,664.012,100.0,67.428,87.921,2016-02-22,244.0,243.0,350.0,1218.0
3377,23-Feb-16,Well_#9,24.0,1681.0,158.379,665.102,100.0,67.88,87.685,2016-02-23,243.0,241.0,349.0,1229.0
3378,24-Feb-16,Well_#9,24.0,1678.0,154.969,668.949,100.0,67.918,88.056,2016-02-24,243.0,240.0,346.0,1250.0
3379,25-Feb-16,Well_#9,24.0,1660.0,159.532,672.974,100.0,68.936,88.218,2016-02-25,247.0,243.0,352.0,1274.0
3380,26-Feb-16,Well_#9,24.0,1664.0,157.296,685.893,100.0,66.201,89.662,2016-02-26,269.0,270.0,390.0,1315.0
3381,27-Feb-16,Well_#9,24.0,1665.0,156.689,689.026,100.0,66.679,89.945,2016-02-27,268.0,269.0,388.0,1317.0
3382,28-Feb-16,Well_#9,24.0,1680.0,155.369,691.366,100.0,67.105,90.181,2016-02-28,270.0,270.0,389.0,1321.0
3383,29-Feb-16,Well_#9,24.0,1661.0,154.037,686.77,100.0,68.36,88.647,2016-02-29,269.0,268.0,387.0,1422.0
3384,01-Mar-16,Well_#9,24.0,1652.0,157.04,681.109,100.0,68.518,87.873,2016-03-01,273.0,266.0,386.0,1360.0
3385,02-Mar-16,Well_#9,24.0,1659.0,153.927,691.634,100.0,67.504,89.759,2016-03-02,269.0,264.0,380.0,1359.0
3386,03-Mar-16,Well_#9,24.0,1655.0,157.547,692.851,100.0,67.391,90.187,2016-03-03,266.0,262.0,379.0,1351.0
3387,04-Mar-16,Well_#9,24.0,1657.0,159.218,691.174,100.0,67.618,89.697,2016-03-04,264.0,260.0,375.0,1340.0
3388,05-Mar-16,Well_#9,24.0,1658.0,159.261,691.459,100.0,67.234,89.757,2016-03-05,260.0,257.0,372.0,1342.0
3389,06-Mar-16,Well_#9,24.0,1658.0,155.086,688.751,100.0,67.16,89.759,2016-03-06,260.0,256.0,370.0,1340.0
3390,07-Mar-16,Well_#9,24.0,1638.0,158.639,686.986,100.0,66.906,89.864,2016-03-07,258.0,255.0,367.0,1330.0
3391,08-Mar-16,Well_#9,24.0,1635.0,156.782,686.18,100.0,67.729,88.798,2016-03-08,254.0,252.0,364.0,1321.0
3392,09-Mar-16,Well_#9,24.0,1645.0,156.936,684.658,100.0,67.84,89.086,2016-03-09,251.0,249.0,361.0,1313.0
3393,10-Mar-16,Well_#9,24.0,1651.0,156.34,685.036,100.0,67.666,89.199,2016-03-10,251.0,248.0,357.0,1308.0
3394,11-Mar-16,Well_#9,24.0,1627.0,153.724,680.742,100.0,68.251,88.28,2016-03-11,248.0,245.0,354.0,1300.0
3395,12-Mar-16,Well_#9,24.0,1650.0,156.785,679.294,100.0,67.39,87.871,2016-03-12,247.0,245.0,354.0,1377.0
3396,13-Mar-16,Well_#9,24.0,1642.0,157.317,681.428,100.0,68.732,87.978,2016-03-13,238.0,240.0,348.0,1298.0
3397,14-Mar-16,Well_#9,24.0,1626.0,153.908,690.011,100.0,65.635,89.951,2016-03-14,246.0,244.0,351.0,1326.0
3398,15-Mar-16,Well_#9,24.0,1619.0,154.24,685.736,100.0,65.488,90.132,2016-03-15,243.0,242.0,350.0,1322.0
